charge_id,customer_id,user_id,amount,amount_refunded,currency,status,paid,payment_method,created,description,failure_code,failure_message,invoice_id,metadata,receipt_email,risk_level,risk_score
ch_120443db4e91ad,cus_5693ae366d4270,9899,29900,0,GBP,succeeded,True,sepa_debit,2025-02-16 01:09:52.095001,Recurring payment - month 2,,,in_35d4576c4f1f60,"{""user_id"": ""9899"", ""recurring_month"": 2}",bthompson@example.org,normal,28
ch_d2f6bc0f5ee211,cus_8ffba8747fa36e,9927,29900,0,USD,succeeded,True,apple_pay,2025-01-23 23:18:38.819197,Subscription payment for plan price_4c39f7760c8575,,,in_eb456eff3b8cfc,"{""user_id"": ""9927"", ""attempt"": 1}",danielsaudrey@example.org,normal,65
ch_8f0d259dec556a,cus_8ffba8747fa36e,9927,29900,0,gbp,succeeded,True,sepa_debit,2025-02-22 18:18:24.819197,Recurring payment - month 2,,,in_9ceae7cfcbb062,"{""user_id"": ""9927"", ""recurring_month"": 2}",,normal,16
ch_489e3dc5657bea,cus_8ffba8747fa36e,9927,29900,0,usd,succeeded,True,google_pay,2025-03-25 03:18:24.819197,Recurring payment - month 3,,,in_c95702151a932e,"{""user_id"": ""9927"", ""recurring_month"": 3}",aaron14@example.net,normal,27
ch_acdedb33488d87,cus_8ffba8747fa36e,9927,29900,0,usd,succeeded,True,bank_transfer,2025-04-23 11:18:24.819197,Recurring payment - month 4,,,in_ccf93b215af34f,"{""user_id"": ""9927"", ""recurring_month"": 4}",,normal,4
ch_5800ce2e53db1f,cus_8ffba8747fa36e,9927,29900,0,gbp,succeeded,True,card_visa,2025-05-24 08:18:24.819197,Recurring payment - month 5,,,in_98132589173f51,"{""user_id"": ""9927"", ""recurring_month"": 5}",,normal,4
ch_1e2a8bae6b6046,cus_6db9027e9cb233,9933,19900,0,usd,succeeded,True,card_amex,2025-03-04 04:26:55.119286,Subscription payment for plan price_8b3c9aa4ee09fd,,,in_9836eaa13ec616,"{""user_id"": ""9933"", ""attempt"": 1}",traceymorrison@example.net,normal,59
ch_601519c3585496,cus_027ed9103abe62,9938,4900,0,gbp,succeeded,True,card_visa,2025-03-02 02:17:28.787656,Subscription payment for plan price_34a12ae759360b,,,in_baf674dd98f82f,"{""user_id"": ""9938"", ""attempt"": 1}",mooremichelle@example.org,normal,63
ch_67606bf299ace3,cus_027ed9103abe62,9938,4900,0,GBP,succeeded,True,bank_transfer,2025-03-31 14:16:58.787656,Recurring payment - month 2,,,in_85c2dfe8e7275d,"{""user_id"": ""9938"", ""recurring_month"": 2}",megan30@example.org,normal,2
ch_4ec36030ee4eb2,cus_027ed9103abe62,9938,4900,0,usd,succeeded,True,card_amex,2025-04-30 15:16:58.787656,Recurring payment - month 3,,,in_bd3db431901978,"{""user_id"": ""9938"", ""recurring_month"": 3}",jennifer94@example.com,normal,27
ch_1e112cb8a2b445,cus_027ed9103abe62,9938,4900,0,usd,succeeded,True,card_visa,2025-05-31 03:16:58.787656,Recurring payment - month 4,,,in_a8ced983860336,"{""user_id"": ""9938"", ""recurring_month"": 4}",,normal,20
ch_d77e5555f96455,cus_027ed9103abe62,9938,4900,0,Eur,succeeded,True,card_amex,2025-06-30 08:16:58.787656,Recurring payment - month 5,,,in_b6365949a58d29,"{""user_id"": ""9938"", ""recurring_month"": 5}",,normal,22
ch_54ae41240ebaac,cus_c36321636356cb,9942,29950,0,USD,succeeded,True,card_visa,2025-01-09 01:37:59.274928,Subscription payment for plan price_c356564d3ed3fd,,,in_03c4c232dfb47e,"{""user_id"": ""9942"", ""attempt"": 1}",pdavis@example.com,normal,59
ch_073e672d73f1cf,cus_c36321636356cb,9942,29900,0,GBP,succeeded,True,card_visa,2025-01-23 01:01:01.400418,Subscription payment for plan price_c356564d3ed3fd,,,in_4fac117807db50,"{""user_id"": ""9942"", ""attempt"": 2}",,normal,41
ch_4beacb2ec73f3c,cus_c36321636356cb,9942,29900,0,eur,succeeded,True,sepa_debit,2025-02-21 21:00:35.400418,Recurring payment - month 2,,,in_2f5570e9893e30,"{""user_id"": ""9942"", ""recurring_month"": 2}",mosesmelissa@example.net,normal,23
ch_3e673e81db06bf,cus_aa18d98c2ec6b6,9946,19900,0,USD,succeeded,True,bank_transfer,2025-02-14 17:28:42.477810,Subscription payment for plan price_03d1aa61be4531,,,in_3255acdfbec87e,"{""user_id"": ""9946"", ""attempt"": 1}",paulclark@example.org,normal,53
ch_327e7feb178b4c,cus_aa18d98c2ec6b6,9946,19900,0,gbp,succeeded,True,apple_pay,2025-03-16 10:28:44.477810,Recurring payment - month 2,,,in_08eb9d29e94b72,"{""user_id"": ""9946"", ""recurring_month"": 2}",,normal,24
ch_3f7aef1a6b5fb1,cus_aa18d98c2ec6b6,9946,19900,0,eur,succeeded,True,card_visa,2025-04-16 01:28:44.477810,Recurring payment - month 3,,,in_2215a16d76c311,"{""user_id"": ""9946"", ""recurring_month"": 3}",jamesmejia@example.org,normal,8
ch_a8a5c7ff4e71f7,cus_aa18d98c2ec6b6,9946,19900,0,eur,succeeded,True,apple_pay,2025-05-15 18:28:44.477810,Recurring payment - month 4,,,in_5802b4192d3a7b,"{""user_id"": ""9946"", ""recurring_month"": 4}",,normal,5
ch_d4021d2241b1fe,cus_aa18d98c2ec6b6,9946,19900,0,usd,succeeded,True,card_visa,2025-06-15 02:28:44.477810,Recurring payment - month 5,,,in_e7ababcf8afa14,"{""user_id"": ""9946"", ""recurring_month"": 5}",helen49@example.org,normal,11
ch_9767820a507303,cus_ecf340eccaea5e,9950,19900,0,USD,succeeded,True,bank_transfer,2025-02-05 23:33:57.243377,Subscription payment for plan price_0baf4b81eaf185,,,in_f4b373cbb09d7c,"{""user_id"": ""9950"", ""attempt"": 1}",darylpierce@example.com,highest,6
ch_b5f6fa36cf60a4,cus_ecf340eccaea5e,9950,19900,0,eur,succeeded,True,card_amex,2025-03-08 03:33:38.243377,Recurring payment - month 2,,,in_0b0830b759d23f,"{""user_id"": ""9950"", ""recurring_month"": 2}",,normal,21
ch_7791d224a7c066,cus_ecf340eccaea5e,9950,19900,0,usd,succeeded,True,card_mastercard,2025-04-06 13:33:38.243377,Recurring payment - month 3,,,in_1e6bd0360e753f,"{""user_id"": ""9950"", ""recurring_month"": 3}",jack91@example.com,normal,4
ch_716b46c1ec8a54,cus_b17a1d985f3371,9951,19900,0,gbp,requires_action,False,google_pay,2025-02-04 22:15:24.543442,Subscription payment for plan price_e0a678e149a689,authentication_required,Your card was declined.,in_1c9ee73bc88394,"{""user_id"": ""9951"", ""attempt"": 1}",,highest,86
ch_4a8d8d6f507272,cus_b6ce6f8fba375c,9952,9900,0,eur,succeeded,True,card_visa,2025-01-19 13:08:34.765003,Subscription payment for plan price_a1c6fc90d0c544,,,in_92cf9efc1becd7,"{""user_id"": ""9952"", ""attempt"": 1}",,normal,63
ch_a4f85b9a4b4cbb,cus_b6ce6f8fba375c,9952,9900,0,GBP,succeeded,True,bank_transfer,2025-02-18 12:08:27.765003,Recurring payment - month 2,,,in_49dd27f956a769,"{""user_id"": ""9952"", ""recurring_month"": 2}",,normal,4
ch_71e0f69523c55b,cus_61bdeda7e248bf,9967,19900,0,gbp,succeeded,True,card_mastercard,2025-02-15 18:45:59.704926,Subscription payment for plan price_c372a92e2405e2,,,in_3b631593d09a17,"{""user_id"": ""9967"", ""attempt"": 1}",christymiranda@example.net,highest,10
ch_32001649e72da4,cus_61bdeda7e248bf,9967,19900,0,gbp,succeeded,True,bank_transfer,2025-02-16 20:47:35.269324,Subscription payment for plan price_c372a92e2405e2,,,in_0b3efcd404a15d,"{""user_id"": ""9967"", ""attempt"": 2}",belinda99@example.com,normal,32
ch_aca6f95e14b3a1,cus_61bdeda7e248bf,9967,19900,0,gbp,failed,False,bank_transfer,2025-02-16 20:47:08.269324,Subscription payment for plan price_c372a92e2405e2,idempotency_key_in_use,,in_0b3efcd404a15d,"{""user_id"": ""9967"", ""attempt"": 2}",belinda99@example.com,normal,32
ch_3691573f8e14ee,cus_61bdeda7e248bf,9967,20254,0,USD,succeeded,True,google_pay,2025-02-27 23:30:39.150714,Subscription payment for plan price_c372a92e2405e2,,,in_4209e4c0f0fd08,"{""user_id"": ""9967"", ""attempt"": 3}",ravenperez@example.net,highest,29
ch_658ec80cbd3210,cus_61bdeda7e248bf,9967,19900,0,USD,succeeded,True,card_discover,2025-03-20 20:04:32.881892,Subscription payment for plan price_c372a92e2405e2,,,in_13a84650c85059,"{""user_id"": ""9967"", ""attempt"": 4}",rodriguezthomas@example.org,normal,19
ch_396ca64ba7e387,cus_61bdeda7e248bf,9967,19900,0,eur,succeeded,True,card_mastercard,2025-04-20 08:04:02.881892,Recurring payment - month 2,,,in_b581ed5aa52239,"{""user_id"": ""9967"", ""recurring_month"": 2}",,normal,23
ch_c5643777a1f06e,cus_61bdeda7e248bf,9967,19900,0,usd,succeeded,True,sepa_debit,2025-05-19 21:04:02.881892,Recurring payment - month 3,,,in_ec6ab058432e66,"{""user_id"": ""9967"", ""recurring_month"": 3}",,normal,18
ch_dfe2455f32bf84,cus_61bdeda7e248bf,9967,19900,0,GBP,succeeded,True,card_mastercard,2025-06-19 01:04:02.881892,Recurring payment - month 4,,,in_dddab15a5b05b7,"{""user_id"": ""9967"", ""recurring_month"": 4}",mwillis@example.net,normal,19
ch_fd88c04e053306,cus_61bdeda7e248bf,9967,19900,0,eur,succeeded,True,google_pay,2025-07-18 17:04:02.881892,Recurring payment - month 5,,,in_ec14d9cac4e136,"{""user_id"": ""9967"", ""recurring_month"": 5}",,normal,3
ch_8caeb4113aa4a4,cus_d31b1386482aa5,9975,29900,0,GBP,failed,False,apple_pay,2025-01-06 09:14:45.206402,Subscription payment for plan price_8e404a51762d95,insufficient_funds,Your card was declined.,in_b156111aa47fa3,"{""user_id"": ""9975"", ""attempt"": 1}",ashley48@example.org,normal,79
ch_21b56d35cc685a,cus_d31b1386482aa5,9975,29900,0,USD,succeeded,True,card_amex,2025-01-06 09:34:26.803221,Subscription payment for plan price_8e404a51762d95,,,in_4008c944ec4667,"{""user_id"": ""9975"", ""attempt"": 2}",aaronpitts@example.net,normal,35
ch_9d6713813301f0,cus_d31b1386482aa5,9975,29900,0,gbp,succeeded,True,card_mastercard,2025-01-16 11:09:30.042172,Subscription payment for plan price_8e404a51762d95,,,in_8132b7edcd25f0,"{""user_id"": ""9975"", ""attempt"": 3}",,normal,53
ch_dc105c4d05dd6c,cus_d31b1386482aa5,9975,29900,0,gbp,succeeded,True,card_amex,2025-01-23 18:14:59.513150,Subscription payment for plan price_8e404a51762d95,,,in_e93c8cdfd5a5a0,"{""user_id"": ""9975"", ""attempt"": 4}",jamesjohn@example.org,normal,47
ch_ec489eb7c3003d,cus_6149262e0e7dff,9986,29900,0,usd,requires_action,False,apple_pay,2025-02-03 19:08:12.592776,Subscription payment for plan price_3d6c863554ad1c,authentication_required,Your card was declined.,in_f378575ac51b84,"{""user_id"": ""9986"", ""attempt"": 1}",clineaudrey@example.net,highest,39
ch_f7698898655b99,cus_6149262e0e7dff,9986,29900,0,USD,succeeded,True,card_discover,2025-02-03 21:49:03.304721,Subscription payment for plan price_3d6c863554ad1c,,,in_a4667b7caffc04,"{""user_id"": ""9986"", ""attempt"": 2}",jennifersmith@example.com,normal,46
ch_1c138ba7ee97c4,cus_6149262e0e7dff,9986,29900,0,gbp,succeeded,True,apple_pay,2025-03-05 21:48:48.304721,Recurring payment - month 2,,,in_ef59059beac03d,"{""user_id"": ""9986"", ""recurring_month"": 2}",,normal,9
ch_a8fb104483dc67,cus_6149262e0e7dff,9986,29900,0,USD,succeeded,True,card_mastercard,2025-04-04 21:48:48.304721,Recurring payment - month 3,,,in_16c59d14cc549e,"{""user_id"": ""9986"", ""recurring_month"": 3}",michael87@example.com,normal,11
ch_21d96176570d3a,cus_6149262e0e7dff,9986,29900,0,gbp,succeeded,True,card_mastercard,2025-05-04 19:48:48.304721,Recurring payment - month 4,,,in_8cea6af3bf2f0f,"{""user_id"": ""9986"", ""recurring_month"": 4}",brandysmith@example.com,normal,12
ch_c7f65c39cad511,cus_295844d73a8d87,9988,29900,0,eur,succeeded,True,card_discover,2025-02-10 05:53:26.683983,Subscription payment for plan price_bc53063ab07cc3,,,in_9567e34acf4dff,"{""user_id"": ""9988"", ""attempt"": 1}",deckermadeline@example.org,normal,8
ch_f6dc399b0fdd3d,cus_295844d73a8d87,9988,29900,0,gbp,succeeded,True,google_pay,2025-03-12 12:53:26.683983,Recurring payment - month 2,,,in_33845fbbc847fd,"{""user_id"": ""9988"", ""recurring_month"": 2}",mitchell59@example.org,normal,30
ch_ebc0a1f17bef29,cus_295844d73a8d87,9988,29900,0,USD,succeeded,True,bank_transfer,2025-04-11 00:53:26.683983,Recurring payment - month 3,,,in_40b85450e83f04,"{""user_id"": ""9988"", ""recurring_month"": 3}",hannah01@example.net,normal,29
ch_7aa87e4752f0fd,cus_295844d73a8d87,9988,29900,0,Eur,succeeded,True,card_mastercard,2025-05-10 22:53:26.683983,Recurring payment - month 4,,,in_6f5d6209e976ce,"{""user_id"": ""9988"", ""recurring_month"": 4}",kathy30@example.org,normal,10
ch_5dd6597ef0aa3e,cus_295844d73a8d87,9988,29900,0,gbp,succeeded,True,google_pay,2025-06-10 07:53:26.683983,Recurring payment - month 5,,,in_164bc552d4be6b,"{""user_id"": ""9988"", ""recurring_month"": 5}",,normal,15
ch_67a860e6cf602a,cus_caee4cb386532b,9992,19900,0,usd,succeeded,True,card_mastercard,2025-01-15 04:59:44.197371,Subscription payment for plan price_55be65570ef61e,,,in_f70b82a011053d,"{""user_id"": ""9992"", ""attempt"": 1}",ulewis@example.org,highest,20
ch_42bdddf916e245,cus_caee4cb386532b,9992,19900,0,gbp,succeeded,True,apple_pay,2025-01-21 07:52:33.942841,Subscription payment for plan price_55be65570ef61e,,,in_a12bc700c19960,"{""user_id"": ""9992"", ""attempt"": 2}",slewis@example.com,normal,55
ch_32bc392e024912,cus_caee4cb386532b,9992,19900,0,gbp,succeeded,True,card_amex,2025-01-29 19:22:59.184345,Subscription payment for plan price_55be65570ef61e,,,in_f07357d0788d88,"{""user_id"": ""9992"", ""attempt"": 3}",shelly37@example.net,normal,1
ch_bf80bd18f34bc5,cus_caee4cb386532b,9992,19900,0,usd,succeeded,True,google_pay,2025-01-31 09:15:09.007642,Subscription payment for plan price_55be65570ef61e,,,in_0c970d2734a34e,"{""user_id"": ""9992"", ""attempt"": 4}",smithtravis@example.org,normal,6
ch_bff62d0edda47a,cus_caee4cb386532b,9992,19900,0,usd,failed,False,card_visa,2025-03-02 17:15:13.007642,Recurring payment - month 2,card_declined,Your card was declined.,in_86b1d74ede0012,"{""user_id"": ""9992"", ""recurring_month"": 2}",melissanguyen@example.com,normal,29
ch_bdd8323b2883e7,cus_caee4cb386532b,9992,19900,0,gbp,succeeded,True,card_mastercard,2025-04-01 11:15:13.007642,Recurring payment - month 3,,,in_4f6f2192770ade,"{""user_id"": ""9992"", ""recurring_month"": 3}",sandrajackson@example.org,normal,21
ch_806699f263ef41,cus_caee4cb386532b,9992,19900,0,gbp,succeeded,True,card_discover,2025-05-01 12:15:13.007642,Recurring payment - month 4,,,in_9eebeb66df6abb,"{""user_id"": ""9992"", ""recurring_month"": 4}",matthewanderson@example.org,normal,3
ch_e93055f559eab5,cus_ba8460bcf97acd,9993,4900,0,GBP,succeeded,True,card_visa,2025-01-24 08:51:48.640628,Subscription payment for plan price_204f202f6dfd85,,,in_392dde0f8950dc,"{""user_id"": ""9993"", ""attempt"": 1}",charlesfoster@example.org,normal,20
ch_e88df04742be66,cus_ba8460bcf97acd,9993,4900,0,USD,succeeded,True,bank_transfer,2025-02-23 19:51:18.640628,Recurring payment - month 2,,,in_6a625f42611822,"{""user_id"": ""9993"", ""recurring_month"": 2}",,normal,30
ch_66cbb8cc43c342,cus_e778d8a36d786b,10005,19900,0,USD,succeeded,True,card_mastercard,2025-01-06 12:07:25.481762,Subscription payment for plan price_0da085ca4ee174,,,in_a8acb71938f563,"{""user_id"": ""10005"", ""attempt"": 1}",susanwinters@example.com,highest,50
ch_abad5c5f890420,cus_e778d8a36d786b,10005,19900,0,usd,succeeded,True,apple_pay,2025-01-13 04:50:40.979515,Subscription payment for plan price_0da085ca4ee174,,,in_d28ed0e8cd2404,"{""user_id"": ""10005"", ""attempt"": 2}",cmartinez@example.net,elevated,8
ch_4f9793c88b72bd,cus_e778d8a36d786b,10005,19900,0,gbp,succeeded,True,card_amex,2025-02-11 23:50:17.979515,Recurring payment - month 2,,,in_31bcd852908f68,"{""user_id"": ""10005"", ""recurring_month"": 2}",,normal,19
ch_f24f280f179ca1,cus_e778d8a36d786b,10005,19900,0,Eur,succeeded,True,apple_pay,2025-03-14 12:50:17.979515,Recurring payment - month 3,,,in_30e826e15d608d,"{""user_id"": ""10005"", ""recurring_month"": 3}",christopherwilliams@example.org,normal,14
ch_e98f2dccf50a30,cus_e778d8a36d786b,10005,19900,0,GBP,succeeded,True,card_visa,2025-04-13 13:50:17.979515,Recurring payment - month 4,,,in_959bc74549c085,"{""user_id"": ""10005"", ""recurring_month"": 4}",,normal,3
ch_e72dad578c8956,cus_e778d8a36d786b,10005,19900,0,gbp,succeeded,True,card_amex,2025-05-12 19:50:17.979515,Recurring payment - month 5,,,in_249e0546c0da95,"{""user_id"": ""10005"", ""recurring_month"": 5}",stewartkelly@example.net,normal,24
ch_02a6bf2946b804,cus_46c5713a3cd285,10008,4900,0,USD,succeeded,True,bank_transfer,2025-01-24 15:27:13.210274,Subscription payment for plan price_13343bde25c4e3,,,in_71748f4a0d449f,"{""user_id"": ""10008"", ""attempt"": 1}",,normal,22
ch_c3b342f409dd0a,cus_46c5713a3cd285,10008,4900,0,Eur,succeeded,True,bank_transfer,2025-02-23 22:26:51.210274,Recurring payment - month 2,,,in_b7408b81fd3630,"{""user_id"": ""10008"", ""recurring_month"": 2}",,normal,30
ch_aa5ae88d2e90f1,cus_46c5713a3cd285,10008,4900,0,gbp,failed,False,sepa_debit,2025-03-25 21:26:51.210274,Recurring payment - month 3,card_declined,Your card was declined.,in_fe75544456a5cc,"{""user_id"": ""10008"", ""recurring_month"": 3}",samanthahunt@example.com,normal,22
ch_25c6c2dbcd0858,cus_46c5713a3cd285,10008,4900,0,USD,succeeded,True,sepa_debit,2025-04-25 03:26:51.210274,Recurring payment - month 4,,,in_b1fc8f29cdf8dc,"{""user_id"": ""10008"", ""recurring_month"": 4}",,normal,21
ch_824bd324a71041,cus_46c5713a3cd285,10008,4900,0,usd,succeeded,True,card_discover,2025-05-24 21:26:51.210274,Recurring payment - month 5,,,in_3455a4dafe3574,"{""user_id"": ""10008"", ""recurring_month"": 5}",richardbean@example.com,normal,16
ch_fcd6c52aed1b8b,cus_4322800d9c32d3,10009,29900,0,Eur,requires_action,False,card_discover,2025-01-12 15:08:29.436689,Subscription payment for plan price_31bb65c21c34d3,card_declined,Your card was declined.,in_6507647bf272a2,"{""user_id"": ""10009"", ""attempt"": 1}",bhorton@example.org,normal,49
ch_d5a259e30979e1,cus_4322800d9c32d3,10009,29900,0,eur,succeeded,True,card_visa,2025-01-12 15:43:12.439542,Subscription payment for plan price_31bb65c21c34d3,,,in_f0d4bd4968fa5a,"{""user_id"": ""10009"", ""attempt"": 2}",rhale@example.org,highest,27
ch_5b61ffc5e21faa,cus_4322800d9c32d3,10009,29900,0,eur,succeeded,True,card_discover,2025-01-19 02:46:10.972024,Subscription payment for plan price_31bb65c21c34d3,,,in_3e74f084e44b17,"{""user_id"": ""10009"", ""attempt"": 3}",,elevated,58
ch_63818f276c99ab,cus_4322800d9c32d3,10009,29900,0,GBP,succeeded,True,card_amex,2025-01-24 13:47:33.423718,Subscription payment for plan price_31bb65c21c34d3,,,in_5a86ba34b090d5,"{""user_id"": ""10009"", ""attempt"": 4}",gary70@example.net,normal,29
ch_b087645659ee4b,cus_cea5e6c4f8be89,10018,2900,0,GBP,succeeded,True,apple_pay,2025-01-09 05:22:48.682270,Subscription payment for plan price_c3fc4f0e6739e9,,,in_23f33d2a1643c4,"{""user_id"": ""10018"", ""attempt"": 1}",lhenderson@example.com,normal,33
ch_0a8d4b282386d2,cus_cea5e6c4f8be89,10018,2900,0,USD,succeeded,True,google_pay,2025-02-07 21:22:37.682270,Recurring payment - month 2,,,in_f17e3965dbdfca,"{""user_id"": ""10018"", ""recurring_month"": 2}",,normal,1
ch_ba586f23cb09b0,cus_cea5e6c4f8be89,10018,2900,0,Eur,succeeded,True,card_mastercard,2025-03-10 13:22:37.682270,Recurring payment - month 3,,,in_ed6b29f5a6a7cc,"{""user_id"": ""10018"", ""recurring_month"": 3}",dianawilliams@example.net,normal,14
ch_30749eff9f5b45,cus_cea5e6c4f8be89,10018,2900,0,USD,succeeded,True,bank_transfer,2025-04-09 09:22:37.682270,Recurring payment - month 4,,,in_0457d99ce012a9,"{""user_id"": ""10018"", ""recurring_month"": 4}",jeffery61@example.com,normal,22
ch_6f03fb949385d0,cus_e463f3f85d736f,10020,29900,0,Eur,succeeded,True,sepa_debit,2025-01-16 18:27:12.915441,Subscription payment for plan price_d1ac0be44aeb28,,,in_731eafc078954c,"{""user_id"": ""10020"", ""attempt"": 1}",mjones@example.org,highest,37
ch_608bbbf863565a,cus_e463f3f85d736f,10020,29900,0,usd,succeeded,True,card_discover,2025-01-23 14:36:56.760322,Subscription payment for plan price_d1ac0be44aeb28,,,in_59ec406fa9b9ec,"{""user_id"": ""10020"", ""attempt"": 2}",brian89@example.net,normal,11
ch_5db973e86472c7,cus_e463f3f85d736f,10020,29900,0,gbp,succeeded,True,card_discover,2025-02-22 20:36:49.760322,Recurring payment - month 2,,,in_9ce619b8208589,"{""user_id"": ""10020"", ""recurring_month"": 2}",abigail12@example.net,normal,6
ch_09aeb73ecaa9af,cus_e463f3f85d736f,10020,29900,0,usd,succeeded,True,google_pay,2025-03-24 23:36:49.760322,Recurring payment - month 3,,,in_dacb76c822c891,"{""user_id"": ""10020"", ""recurring_month"": 3}",,normal,7
ch_e5c42741fcf5e5,cus_e463f3f85d736f,10020,29900,0,USD,succeeded,True,card_amex,2025-04-24 01:36:49.760322,Recurring payment - month 4,,,in_6a07a38cd20e4a,"{""user_id"": ""10020"", ""recurring_month"": 4}",,normal,12
ch_9c077c810a86f6,cus_e463f3f85d736f,10020,29900,0,USD,succeeded,True,card_discover,2025-05-23 02:36:49.760322,Recurring payment - month 5,,,in_e168cc17da831a,"{""user_id"": ""10020"", ""recurring_month"": 5}",,normal,8
ch_52d77b9b6a7b25,cus_e7368237cd4100,10022,2900,0,eur,succeeded,True,google_pay,2025-01-25 02:16:04.729092,Subscription payment for plan price_bab2bccb851370,,,in_36b859cbe132bc,"{""user_id"": ""10022"", ""attempt"": 1}",wmorton@example.org,normal,23
ch_7c2b6fe62a66ad,cus_a32af6fde21e02,10027,19900,0,eur,succeeded,True,card_discover,2025-01-17 17:46:56.976107,Subscription payment for plan price_ec4e22ca9c120a,,,in_e614f5c992036a,"{""user_id"": ""10027"", ""attempt"": 1}",,highest,5
